School Year,Division Number,Division Name,Subject,Test Level,Test Source,Test,Pass Advanced Count,Pass Proficient Count,Fail Count,Pass Count,Total Count,Pass Advanced Rate,Pass Proficient Rate,Fail Rate,Pass Rate,Average SOL Scaled Score
2007-2008,20,Charlotte County,Mathematics,Grade 3,SOL,Mathematics,65,69,4,134,138,47.1,50,2.9,97.1,503
2007-2008,104,Charlottesville City,Mathematics,Grade 3,SOL,Mathematics,170,95,38,265,303,56.11,31.35,12.54,87.46,501
2007-2008,136,Chesapeake City,Mathematics,Grade 3,SOL,Mathematics,"1,512",999,134,"2,511","2,645",57.16,37.77,5.07,94.93,512
2007-2008,21,Chesterfield County,Mathematics,Grade 3,SOL,Mathematics,"2,368","1,500",320,"3,868","4,188",56.54,35.82,7.64,92.36,508
2007-2008,22,Clarke County,Mathematics,Grade 3,SOL,Mathematics,81,55,22,136,158,51.27,34.81,13.92,86.08,494
2007-2008,202,Colonial Beach,Mathematics,Grade 3,SOL,Mathematics,19,19,5,38,43,44.19,44.19,11.63,88.37,480
2007-2008,106,Colonial Heights City,Mathematics,Grade 3,SOL,Mathematics,123,85,16,208,224,54.91,37.95,7.14,92.86,503
2007-2008,107,Covington City,Mathematics,Grade 3,SOL,Mathematics,44,13,5,57,62,70.97,20.97,8.06,91.94,524
2007-2008,23,Craig County,Mathematics,Grade 3,SOL,Mathematics,22,27,6,49,55,40,49.09,10.91,89.09,475
2007-2008,24,Culpeper County,Mathematics,Grade 3,SOL,Mathematics,276,247,60,523,583,47.34,42.37,10.29,89.71,490
2007-2008,25,Cumberland County,Mathematics,Grade 3,SOL,Mathematics,43,31,18,74,92,46.74,33.7,19.57,80.43,487
2007-2008,108,Danville City,Mathematics,Grade 3,SOL,Mathematics,161,177,102,338,440,36.59,40.23,23.18,76.82,465
2007-2008,26,Dickenson County,Mathematics,Grade 3,SOL,Mathematics,63,92,28,155,183,34.43,50.27,15.3,84.7,472
2007-2008,27,Dinwiddie County,Mathematics,Grade 3,SOL,Mathematics,167,111,20,278,298,56.04,37.25,6.71,93.29,507
2007-2008,28,Essex County,Mathematics,Grade 3,SOL,Mathematics,40,45,10,85,95,42.11,47.37,10.53,89.47,489
2007-2008,29,Fairfax County,Mathematics,Grade 3,SOL,Mathematics,"6,760","3,827","1,236","10,587","11,823",57.18,32.37,10.45,89.55,506
2007-2008,109,Falls Church City,Mathematics,Grade 3,SOL,Mathematics,85,37,10,122,132,64.39,28.03,7.58,92.42,515
2007-2008,30,Fauquier County,Mathematics,Grade 3,SOL,Mathematics,474,293,78,767,845,56.09,34.67,9.23,90.77,501
2007-2008,31,Floyd County,Mathematics,Grade 3,SOL,Mathematics,82,52,12,134,146,56.16,35.62,8.22,91.78,502
2007-2008,32,Fluvanna County,Mathematics,Grade 3,SOL,Mathematics,125,100,39,225,264,47.35,37.88,14.77,85.23,489
2007-2008,135,Franklin City,Mathematics,Grade 3,SOL,Mathematics,26,39,14,65,79,32.91,49.37,17.72,82.28,464
2007-2008,33,Franklin County,Mathematics,Grade 3,SOL,Mathematics,355,165,18,520,538,65.99,30.67,3.35,96.65,522
2007-2008,34,Frederick County,Mathematics,Grade 3,SOL,Mathematics,460,401,80,861,941,48.88,42.61,8.5,91.5,492
2007-2008,110,Fredericksburg City,Mathematics,Grade 3,SOL,Mathematics,59,80,24,139,163,36.2,49.08,14.72,85.28,472
2007-2008,111,Galax City,Mathematics,Grade 3,SOL,Mathematics,58,47,6,105,111,52.25,42.34,5.41,94.59,507
2007-2008,35,Giles County,Mathematics,Grade 3,SOL,Mathematics,100,64,18,164,182,54.95,35.16,9.89,90.11,503
2007-2008,36,Gloucester County,Mathematics,Grade 3,SOL,Mathematics,235,148,37,383,420,55.95,35.24,8.81,91.19,504
2007-2008,37,Goochland County,Mathematics,Grade 3,SOL,Mathematics,110,58,8,168,176,62.5,32.95,4.55,95.45,518
2007-2008,38,Grayson County,Mathematics,Grade 3,SOL,Mathematics,56,73,14,129,143,39.16,51.05,9.79,90.21,484
2007-2008,39,Greene County,Mathematics,Grade 3,SOL,Mathematics,124,78,24,202,226,54.87,34.51,10.62,89.38,495
2007-2008,40,Greensville County,Mathematics,Grade 3,SOL,Mathematics,66,87,27,153,180,36.67,48.33,15,85,470
2007-2008,41,Halifax County,Mathematics,Grade 3,SOL,Mathematics,157,187,45,344,389,40.36,48.07,11.57,88.43,487
2007-2008,112,Hampton City,Mathematics,Grade 3,SOL,Mathematics,610,707,174,"1,317","1,491",40.91,47.42,11.67,88.33,482
2007-2008,42,Hanover County,Mathematics,Grade 3,SOL,Mathematics,977,348,62,"1,325","1,387",70.44,25.09,4.47,95.53,528
2007-2008,113,Harrisonburg City,Mathematics,Grade 3,SOL,Mathematics,129,133,58,262,320,40.31,41.56,18.13,81.88,478
2007-2008,43,Henrico County,Mathematics,Grade 3,SOL,Mathematics,"1,832","1,240",351,"3,072","3,423",53.52,36.23,10.25,89.75,502
2007-2008,44,Henry County,Mathematics,Grade 3,SOL,Mathematics,201,252,75,453,528,38.07,47.73,14.2,85.8,478
2007-2008,45,Highland County,Mathematics,Grade 3,SOL,Mathematics,11,7,1,18,19,57.89,36.84,5.26,94.74,508
2007-2008,114,Hopewell City,Mathematics,Grade 3,SOL,Mathematics,115,137,43,252,295,38.98,46.44,14.58,85.42,475
2007-2008,46,Isle of Wight County,Mathematics,Grade 3,SOL,Mathematics,194,163,34,357,391,49.62,41.69,8.7,91.3,495
2007-2008,48,King George County,Mathematics,Grade 3,SOL,Mathematics,141,98,24,239,263,53.61,37.26,9.13,90.87,503
2007-2008,50,King William County,Mathematics,Grade 3,SOL,Mathematics,80,58,10,138,148,54.05,39.19,6.76,93.24,495
2007-2008,49,King and Queen County,Mathematics,Grade 3,SOL,Mathematics,27,10,6,37,43,62.79,23.26,13.95,86.05,494
2007-2008,51,Lancaster County,Mathematics,Grade 3,SOL,Mathematics,48,33,14,81,95,50.53,34.74,14.74,85.26,492
2007-2008,52,Lee County,Mathematics,Grade 3,SOL,Mathematics,141,75,7,216,223,63.23,33.63,3.14,96.86,515
2007-2008,137,Lexington City,Mathematics,Grade 3,SOL,Mathematics,41,8,3,49,52,78.85,15.38,5.77,94.23,528
2007-2008,53,Loudoun County,Mathematics,Grade 3,SOL,Mathematics,"2,497","1,495",280,"3,992","4,272",58.45,35,6.55,93.45,507
2007-2008,54,Louisa County,Mathematics,Grade 3,SOL,Mathematics,112,140,21,252,273,41.03,51.28,7.69,92.31,492
2007-2008,55,Lunenburg County,Mathematics,Grade 3,SOL,Mathematics,41,63,26,104,130,31.54,48.46,20,80,463
2007-2008,115,Lynchburg City,Mathematics,Grade 3,SOL,Mathematics,266,251,46,517,563,47.25,44.58,8.17,91.83,492
2007-2008,56,Madison County,Mathematics,Grade 3,SOL,Mathematics,54,43,21,97,118,45.76,36.44,17.8,82.2,480
2007-2008,143,Manassas City,Mathematics,Grade 3,SOL,Mathematics,192,189,97,381,478,40.17,39.54,20.29,79.71,472
2007-2008,144,Manassas Park City,Mathematics,Grade 3,SOL,Mathematics,96,92,7,188,195,49.23,47.18,3.59,96.41,501
2007-2008,116,Martinsville City,Mathematics,Grade 3,SOL,Mathematics,72,87,30,159,189,38.1,46.03,15.87,84.13,477
2007-2008,57,Mathews County,Mathematics,Grade 3,SOL,Mathematics,44,32,3,76,79,55.7,40.51,3.8,96.2,515
2007-2008,58,Mecklenburg County,Mathematics,Grade 3,SOL,Mathematics,178,120,13,298,311,57.23,38.59,4.18,95.82,511
2007-2008,59,Middlesex County,Mathematics,Grade 3,SOL,Mathematics,18,44,16,62,78,23.08,56.41,20.51,79.49,452
2007-2008,60,Montgomery County,Mathematics,Grade 3,SOL,Mathematics,370,227,87,597,684,54.09,33.19,12.72,87.28,499
2007-2008,62,Nelson County,Mathematics,Grade 3,SOL,Mathematics,59,77,16,136,152,38.82,50.66,10.53,89.47,486
2007-2008,63,New Kent County,Mathematics,Grade 3,SOL,Mathematics,99,80,22,179,201,49.25,39.8,10.95,89.05,495
2007-2008,117,Newport News City,Mathematics,Grade 3,SOL,Mathematics,966,880,272,"1,846","2,118",45.61,41.55,12.84,87.16,488
2007-2008,118,Norfolk City,Mathematics,Grade 3,SOL,Mathematics,"1,121","1,125",336,"2,246","2,582",43.42,43.57,13.01,86.99,484
2007-2008,65,Northampton County,Mathematics,Grade 3,SOL,Mathematics,45,55,39,100,139,32.37,39.57,28.06,71.94,447
2007-2008,66,Northumberland County,Mathematics,Grade 3,SOL,Mathematics,64,37,6,101,107,59.81,34.58,5.61,94.39,510
2007-2008,119,Norton City,Mathematics,Grade 3,SOL,Mathematics,28,28,3,56,59,47.46,47.46,5.08,94.92,502
2007-2008,67,Nottoway County,Mathematics,Grade 3,SOL,Mathematics,46,83,38,129,167,27.54,49.7,22.75,77.25,451
2007-2008,68,Orange County,Mathematics,Grade 3,SOL,Mathematics,141,193,63,334,397,35.52,48.61,15.87,84.13,478
2007-2008,69,Page County,Mathematics,Grade 3,SOL,Mathematics,150,96,19,246,265,56.6,36.23,7.17,92.83,501
2007-2008,70,Patrick County,Mathematics,Grade 3,SOL,Mathematics,102,81,19,183,202,50.5,40.1,9.41,90.59,496
2007-2008,120,Petersburg City,Mathematics,Grade 3,SOL,Mathematics,82,159,95,241,336,24.4,47.32,28.27,71.73,445
2007-2008,71,Pittsylvania County,Mathematics,Grade 3,SOL,Mathematics,364,260,81,624,705,51.63,36.88,11.49,88.51,496
2007-2008,142,Poquoson City,Mathematics,Grade 3,SOL,Mathematics,106,62,11,168,179,59.22,34.64,6.15,93.85,511
2007-2008,121,Portsmouth City,Mathematics,Grade 3,SOL,Mathematics,451,492,195,943,"1,138",39.63,43.23,17.14,82.86,475
2007-2008,72,Powhatan County,Mathematics,Grade 3,SOL,Mathematics,148,135,34,283,317,46.69,42.59,10.73,89.27,491
2007-2008,73,Prince Edward County,Mathematics,Grade 3,SOL,Mathematics,56,77,26,133,159,35.22,48.43,16.35,83.65,474
2007-2008,74,Prince George County,Mathematics,Grade 3,SOL,Mathematics,200,185,27,385,412,48.54,44.9,6.55,93.45,497
2007-2008,75,Prince William County,Mathematics,Grade 3,SOL,Mathematics,"2,595","2,190",555,"4,785","5,340",48.6,41.01,10.39,89.61,490
2007-2008,77,Pulaski County,Mathematics,Grade 3,SOL,Mathematics,155,139,53,294,347,44.67,40.06,15.27,84.73,478
2007-2008,122,Radford City,Mathematics,Grade 3,SOL,Mathematics,64,41,2,105,107,59.81,38.32,1.87,98.13,512
2007-2008,78,Rappahannock County,Mathematics,Grade 3,SOL,Mathematics,20,31,10,51,61,32.79,50.82,16.39,83.61,466
2007-2008,123,Richmond City,Mathematics,Grade 3,SOL,Mathematics,640,700,256,"1,340","1,596",40.1,43.86,16.04,83.96,477
2007-2008,79,Richmond County,Mathematics,Grade 3,SOL,Mathematics,31,51,12,82,94,32.98,54.26,12.77,87.23,473
2007-2008,124,Roanoke City,Mathematics,Grade 3,SOL,Mathematics,356,455,169,811,980,36.33,46.43,17.24,82.76,468
2007-2008,80,Roanoke County,Mathematics,Grade 3,SOL,Mathematics,624,336,64,960,"1,024",60.94,32.81,6.25,93.75,513
2007-2008,81,Rockbridge County,Mathematics,Grade 3,SOL,Mathematics,106,65,21,171,192,55.21,33.85,10.94,89.06,493
2007-2008,82,Rockingham County,Mathematics,Grade 3,SOL,Mathematics,490,358,69,848,917,53.44,39.04,7.52,92.48,496
2007-2008,83,Russell County,Mathematics,Grade 3,SOL,Mathematics,179,115,12,294,306,58.5,37.58,3.92,96.08,512
2007-2008,139,Salem City,Mathematics,Grade 3,SOL,Mathematics,185,70,6,255,261,70.88,26.82,2.3,97.7,525
2007-2008,84,Scott County,Mathematics,Grade 3,SOL,Mathematics,204,81,4,285,289,70.59,28.03,1.38,98.62,530
2007-2008,85,Shenandoah County,Mathematics,Grade 3,SOL,Mathematics,237,154,53,391,444,53.38,34.68,11.94,88.06,500
2007-2008,86,Smyth County,Mathematics,Grade 3,SOL,Mathematics,165,151,39,316,355,46.48,42.54,10.99,89.01,489
2007-2008,87,Southampton County,Mathematics,Grade 3,SOL,Mathematics,63,106,22,169,191,32.98,55.5,11.52,88.48,469
2007-2008,88,Spotsylvania County,Mathematics,Grade 3,SOL,Mathematics,866,621,174,"1,487","1,661",52.14,37.39,10.48,89.52,497
2007-2008,89,Stafford County,Mathematics,Grade 3,SOL,Mathematics,968,606,222,"1,574","1,796",53.9,33.74,12.36,87.64,498
2007-2008,126,Staunton City,Mathematics,Grade 3,SOL,Mathematics,85,72,17,157,174,48.85,41.38,9.77,90.23,488
2007-2008,127,Suffolk City,Mathematics,Grade 3,SOL,Mathematics,357,499,162,856,"1,018",35.07,49.02,15.91,84.09,468
2007-2008,90,Surry County,Mathematics,Grade 3,SOL,Mathematics,26,35,9,61,70,37.14,50,12.86,87.14,480
2007-2008,91,Sussex County,Mathematics,Grade 3,SOL,Mathematics,29,39,18,68,86,33.72,45.35,20.93,79.07,470
2007-2008,92,Tazewell County,Mathematics,Grade 3,SOL,Mathematics,311,159,20,470,490,63.47,32.45,4.08,95.92,515
2007-2008,128,Virginia Beach City,Mathematics,Grade 3,SOL,Mathematics,"2,583","1,975",473,"4,558","5,031",51.34,39.26,9.4,90.6,499
2007-2008,93,Warren County,Mathematics,Grade 3,SOL,Mathematics,200,141,53,341,394,50.76,35.79,13.45,86.55,495
2007-2008,94,Washington County,Mathematics,Grade 3,SOL,Mathematics,260,242,30,502,532,48.87,45.49,5.64,94.36,502
2007-2008,130,Waynesboro City,Mathematics,Grade 3,SOL,Mathematics,108,85,22,193,215,50.23,39.53,10.23,89.77,491
2007-2008,207,West Point,Mathematics,Grade 3,SOL,Mathematics,44,16,2,60,62,70.97,25.81,3.23,96.77,525
2007-2008,95,Westmoreland County,Mathematics,Grade 3,SOL,Mathematics,57,46,24,103,127,44.88,36.22,18.9,81.1,482
2007-2008,131,Williamsburg-James City County,Mathematics,Grade 3,SOL,Mathematics,434,270,73,704,777,55.86,34.75,9.4,90.6,505
2007-2008,132,Winchester City,Mathematics,Grade 3,SOL,Mathematics,130,94,39,224,263,49.43,35.74,14.83,85.17,489
2007-2008,96,Wise County,Mathematics,Grade 3,SOL,Mathematics,289,155,16,444,460,62.83,33.7,3.48,96.52,522
2007-2008,97,Wythe County,Mathematics,Grade 3,SOL,Mathematics,125,153,31,278,309,40.45,49.51,10.03,89.97,486
2007-2008,98,York County,Mathematics,Grade 3,SOL,Mathematics,553,262,35,815,850,65.06,30.82,4.12,95.88,522
2008-2009,1,Accomack County,Mathematics,Grade 3,SOL,Mathematics,116,199,64,315,379,30.61,52.51,16.89,83.11,470
2008-2009,2,Albemarle County,Mathematics,Grade 3,SOL,Mathematics,558,335,68,893,961,58.06,34.86,7.08,92.92,506
2008-2009,101,Alexandria City,Mathematics,Grade 3,SOL,Mathematics,276,406,158,682,840,32.86,48.33,18.81,81.19,472
