School Year,Division Number,Division Name,Subject,Race,Test Level,Test Source,Test,Pass Advanced Count,Pass Proficient Count,Fail Count,Pass Count,Total Count,Pass Advanced Rate,Pass Proficient Rate,Fail Rate,Pass Rate,Average SOL Scaled Score
2011-2012,94,Washington County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,0,8,5,8,13,0,61.54,38.46,61.54,416
2011-2012,130,Waynesboro City,Mathematics,Hispanic,Grade 3,SOL,Mathematics,2,8,10,10,20,10,40,50,50,407
2011-2012,130,Waynesboro City,Mathematics,Hispanic,Grade 4,SOL,Mathematics,1,11,6,12,18,5.56,61.11,33.33,66.67,420
2011-2012,130,Waynesboro City,Mathematics,Hispanic,Grade 5,SOL,Mathematics,2,10,7,12,19,10.53,52.63,36.84,63.16,416
2011-2012,130,Waynesboro City,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,10,<,<,>50,<50,399
2011-2012,130,Waynesboro City,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,13,<,<,>50,<50,362
2011-2012,130,Waynesboro City,Mathematics,Hispanic,Grade 8,SOL,Mathematics,0,17,13,17,30,0,56.67,43.33,56.67,398
2011-2012,207,West Point,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2011-2012,207,West Point,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2011-2012,207,West Point,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2011-2012,207,West Point,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2011-2012,207,West Point,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2011-2012,95,Westmoreland County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,2,6,5,8,13,15.38,46.15,38.46,61.54,412
2011-2012,95,Westmoreland County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,3,5,5,8,13,23.08,38.46,38.46,61.54,437
2011-2012,95,Westmoreland County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,2,11,3,13,16,12.5,68.75,18.75,81.25,438
2011-2012,95,Westmoreland County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,0,9,4,9,13,0,69.23,30.77,69.23,418
2011-2012,95,Westmoreland County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,389
2011-2012,95,Westmoreland County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,438
2011-2012,131,Williamsburg-James City County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,6,48,24,54,78,7.69,61.54,30.77,69.23,416
2011-2012,131,Williamsburg-James City County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,7,36,21,43,64,10.94,56.25,32.81,67.19,429
2011-2012,131,Williamsburg-James City County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,4,28,15,32,47,8.51,59.57,31.91,68.09,426
2011-2012,131,Williamsburg-James City County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,9,48,9,57,66,13.64,72.73,13.64,86.36,444
2011-2012,131,Williamsburg-James City County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,5,28,15,33,48,10.42,58.33,31.25,68.75,424
2011-2012,131,Williamsburg-James City County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,3,33,20,36,56,5.36,58.93,35.71,64.29,420
2011-2012,132,Winchester City,Mathematics,Hispanic,Grade 3,SOL,Mathematics,10,56,65,66,131,7.63,42.75,49.62,50.38,398
2011-2012,132,Winchester City,Mathematics,Hispanic,Grade 4,SOL,Mathematics,7,50,37,57,94,7.45,53.19,39.36,60.64,412
2011-2012,132,Winchester City,Mathematics,Hispanic,Grade 5,SOL,Mathematics,3,33,33,36,69,4.35,47.83,47.83,52.17,392
2011-2012,132,Winchester City,Mathematics,Hispanic,Grade 6,SOL,Mathematics,5,32,20,37,57,8.77,56.14,35.09,64.91,416
2011-2012,132,Winchester City,Mathematics,Hispanic,Grade 7,SOL,Mathematics,2,29,33,31,64,3.13,45.31,51.56,48.44,399
2011-2012,132,Winchester City,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2011-2012,96,Wise County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,425
2011-2012,96,Wise County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,480
2011-2012,96,Wise County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2011-2012,96,Wise County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,465
2011-2012,96,Wise County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2011-2012,96,Wise County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,427
2011-2012,97,Wythe County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,415
2011-2012,97,Wythe County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2011-2012,97,Wythe County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,404
2011-2012,97,Wythe County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2011-2012,97,Wythe County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,392
2011-2012,98,York County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,7,44,26,51,77,9.09,57.14,33.77,66.23,423
2011-2012,98,York County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,16,46,16,62,78,20.51,58.97,20.51,79.49,444
2011-2012,98,York County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,11,44,6,55,61,18.03,72.13,9.84,90.16,454
2011-2012,98,York County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,12,44,5,56,61,19.67,72.13,8.2,91.8,458
2011-2012,98,York County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,3,30,17,33,50,6,60,34,66,421
2011-2012,98,York County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,0,13,11,13,24,0,54.17,45.83,54.17,405
2012-2013,1,Accomack County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,2,30,34,32,66,3.03,45.45,51.52,48.48,396
2012-2013,1,Accomack County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,11,29,16,40,56,19.64,51.79,28.57,71.43,443
2012-2013,1,Accomack County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,4,42,19,46,65,6.15,64.62,29.23,70.77,432
2012-2013,1,Accomack County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,5,41,12,46,58,8.62,70.69,20.69,79.31,437
2012-2013,1,Accomack County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,0,11,35,11,46,0,23.91,76.09,23.91,371
2012-2013,1,Accomack County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,0,37,17,37,54,0,68.52,31.48,68.52,412
2012-2013,2,Albemarle County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,4,29,70,33,103,3.88,28.16,67.96,32.04,371
2012-2013,2,Albemarle County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,11,40,40,51,91,12.09,43.96,43.96,56.04,423
2012-2013,2,Albemarle County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,11,26,34,37,71,15.49,36.62,47.89,52.11,412
2012-2013,2,Albemarle County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,3,60,14,63,77,3.9,77.92,18.18,81.82,436
2012-2013,2,Albemarle County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,4,39,29,43,72,5.56,54.17,40.28,59.72,410
2012-2013,2,Albemarle County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,0,13,18,13,31,0,41.94,58.06,41.94,396
2012-2013,101,Alexandria City,Mathematics,Hispanic,Grade 3,SOL,Mathematics,24,132,160,156,316,7.59,41.77,50.63,49.37,403
2012-2013,101,Alexandria City,Mathematics,Hispanic,Grade 4,SOL,Mathematics,20,147,150,167,317,6.31,46.37,47.32,52.68,410
2012-2013,101,Alexandria City,Mathematics,Hispanic,Grade 5,SOL,Mathematics,15,121,154,136,290,5.17,41.72,53.1,46.9,397
2012-2013,101,Alexandria City,Mathematics,Hispanic,Grade 6,SOL,Mathematics,13,146,99,159,258,5.04,56.59,38.37,61.63,411
2012-2013,101,Alexandria City,Mathematics,Hispanic,Grade 7,SOL,Mathematics,8,72,138,80,218,3.67,33.03,63.3,36.7,383
2012-2013,101,Alexandria City,Mathematics,Hispanic,Grade 8,SOL,Mathematics,0,6,26,6,32,0,18.75,81.25,18.75,364
2012-2013,3,Alleghany County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2012-2013,3,Alleghany County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2012-2013,3,Alleghany County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2012-2013,3,Alleghany County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2012-2013,3,Alleghany County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2012-2013,3,Alleghany County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,422
2012-2013,4,Amelia County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,408
2012-2013,4,Amelia County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,393
2012-2013,4,Amelia County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,402
2012-2013,4,Amelia County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2012-2013,4,Amelia County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,414
2012-2013,5,Amherst County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,414
2012-2013,5,Amherst County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2012-2013,5,Amherst County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,407
2012-2013,5,Amherst County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,434
2012-2013,5,Amherst County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,0,6,4,6,10,0,60,40,60,414
2012-2013,5,Amherst County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,464
2012-2013,6,Appomattox County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2012-2013,6,Appomattox County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2012-2013,6,Appomattox County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2012-2013,7,Arlington County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,64,215,187,279,466,13.73,46.14,40.13,59.87,418
2012-2013,7,Arlington County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,70,248,118,318,436,16.06,56.88,27.06,72.94,438
2012-2013,7,Arlington County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,59,243,108,302,410,14.39,59.27,26.34,73.66,439
2012-2013,7,Arlington County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,17,220,113,237,350,4.86,62.86,32.29,67.71,425
2012-2013,7,Arlington County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,20,169,183,189,372,5.38,45.43,49.19,50.81,402
2012-2013,7,Arlington County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,6,150,124,156,280,2.14,53.57,44.29,55.71,404
2012-2013,8,Augusta County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,0,11,15,11,26,0,42.31,57.69,42.31,393
2012-2013,8,Augusta County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,5,17,18,22,40,12.5,42.5,45,55,413
2012-2013,8,Augusta County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,3,7,9,10,19,15.79,36.84,47.37,52.63,415
2012-2013,8,Augusta County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,0,17,6,17,23,0,73.91,26.09,73.91,412
2012-2013,8,Augusta County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,1,11,13,12,25,4,44,52,48,398
2012-2013,8,Augusta County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,0,11,9,11,20,0,55,45,55,396
2012-2013,9,Bath County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2012-2013,9,Bath County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2012-2013,9,Bath County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2012-2013,10,Bedford County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,18,<,<,>50,<50,381
2012-2013,10,Bedford County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,3,5,5,8,13,23.08,38.46,38.46,61.54,436
2012-2013,10,Bedford County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,2,11,11,13,24,8.33,45.83,45.83,54.17,409
2012-2013,10,Bedford County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,1,11,4,12,16,6.25,68.75,25,75,424
2012-2013,10,Bedford County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,0,8,8,8,16,0,50,50,50,398
2012-2013,10,Bedford County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,380
2012-2013,11,Bland County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2012-2013,11,Bland County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2012-2013,11,Bland County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2012-2013,11,Bland County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2012-2013,11,Bland County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2012-2013,12,Botetourt County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,375
2012-2013,12,Botetourt County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,432
2012-2013,12,Botetourt County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,420
2012-2013,12,Botetourt County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2012-2013,12,Botetourt County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,431
2012-2013,12,Botetourt County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2012-2013,102,Bristol City,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,361
2012-2013,102,Bristol City,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2012-2013,102,Bristol City,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,410
2012-2013,102,Bristol City,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2012-2013,102,Bristol City,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2012-2013,102,Bristol City,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2012-2013,13,Brunswick County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2012-2013,13,Brunswick County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2012-2013,13,Brunswick County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2012-2013,13,Brunswick County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2012-2013,13,Brunswick County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2012-2013,14,Buchanan County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2012-2013,14,Buchanan County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2012-2013,14,Buchanan County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2012-2013,15,Buckingham County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,390
2012-2013,15,Buckingham County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2012-2013,15,Buckingham County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2012-2013,15,Buckingham County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,415
2012-2013,15,Buckingham County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2012-2013,15,Buckingham County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,488
2012-2013,103,Buena Vista City,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2012-2013,103,Buena Vista City,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2012-2013,16,Campbell County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,2,10,4,12,16,12.5,62.5,25,75,421
2012-2013,16,Campbell County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,2,10,5,12,17,11.76,58.82,29.41,70.59,452
2012-2013,16,Campbell County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,11,<,<,>50,<50,401
2012-2013,16,Campbell County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,0,10,1,10,11,0,90.91,9.09,90.91,431
2012-2013,16,Campbell County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2012-2013,16,Campbell County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,11,<,<,>50,<50,397
2012-2013,17,Caroline County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,5,8,3,13,16,31.25,50,18.75,81.25,450
2012-2013,17,Caroline County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,2,14,4,16,20,10,70,20,80,442
2012-2013,17,Caroline County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,2,10,3,12,15,13.33,66.67,20,80,440
2012-2013,17,Caroline County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,0,8,2,8,10,0,80,20,80,419
2012-2013,17,Caroline County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,0,9,9,9,18,0,50,50,50,409
2012-2013,17,Caroline County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,406
2012-2013,18,Carroll County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,20,<,<,>50,<50,376
2012-2013,18,Carroll County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,2,12,9,14,23,8.7,52.17,39.13,60.87,422
2012-2013,18,Carroll County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,4,10,8,14,22,18.18,45.45,36.36,63.64,432
2012-2013,18,Carroll County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,1,10,5,11,16,6.25,62.5,31.25,68.75,424
2012-2013,18,Carroll County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,11,<,<,>50,<50,373
2012-2013,18,Carroll County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,382
2012-2013,19,Charles City County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2012-2013,19,Charles City County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2012-2013,20,Charlotte County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2012-2013,20,Charlotte County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2012-2013,20,Charlotte County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2012-2013,20,Charlotte County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2012-2013,20,Charlotte County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,408
2012-2013,20,Charlotte County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2012-2013,104,Charlottesville City,Mathematics,Hispanic,Grade 3,SOL,Mathematics,4,11,11,15,26,15.38,42.31,42.31,57.69,427
2012-2013,104,Charlottesville City,Mathematics,Hispanic,Grade 4,SOL,Mathematics,2,23,4,25,29,6.9,79.31,13.79,86.21,437
2012-2013,104,Charlottesville City,Mathematics,Hispanic,Grade 5,SOL,Mathematics,7,11,7,18,25,28,44,28,72,449
2012-2013,104,Charlottesville City,Mathematics,Hispanic,Grade 6,SOL,Mathematics,3,13,5,16,21,14.29,61.9,23.81,76.19,450
2012-2013,104,Charlottesville City,Mathematics,Hispanic,Grade 7,SOL,Mathematics,4,14,8,18,26,15.38,53.85,30.77,69.23,442
2012-2013,104,Charlottesville City,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,403
2012-2013,136,Chesapeake City,Mathematics,Hispanic,Grade 3,SOL,Mathematics,19,102,83,121,204,9.31,50,40.69,59.31,417
2012-2013,136,Chesapeake City,Mathematics,Hispanic,Grade 4,SOL,Mathematics,48,100,49,148,197,24.37,50.76,24.87,75.13,452
2012-2013,136,Chesapeake City,Mathematics,Hispanic,Grade 5,SOL,Mathematics,46,103,58,149,207,22.22,49.76,28.02,71.98,441
2012-2013,136,Chesapeake City,Mathematics,Hispanic,Grade 6,SOL,Mathematics,6,92,20,98,118,5.08,77.97,16.95,83.05,436
2012-2013,136,Chesapeake City,Mathematics,Hispanic,Grade 7,SOL,Mathematics,11,87,43,98,141,7.8,61.7,30.5,69.5,418
2012-2013,136,Chesapeake City,Mathematics,Hispanic,Grade 8,SOL,Mathematics,13,136,31,149,180,7.22,75.56,17.22,82.78,436
2012-2013,21,Chesterfield County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,64,268,171,332,503,12.72,53.28,34,66,428
2012-2013,21,Chesterfield County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,99,302,122,401,523,18.93,57.74,23.33,76.67,445
2012-2013,21,Chesterfield County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,24,221,141,245,386,6.22,57.25,36.53,63.47,419
2012-2013,21,Chesterfield County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,54,327,104,381,485,11.13,67.42,21.44,78.56,438
2012-2013,21,Chesterfield County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,23,224,208,247,455,5.05,49.23,45.71,54.29,408
2012-2013,21,Chesterfield County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,21,74,39,95,134,15.67,55.22,29.1,70.9,437
2012-2013,22,Clarke County,Mathematics,Hispanic,Grade 3,SOL,Mathematics,2,3,5,5,10,20,30,50,50,422
2012-2013,22,Clarke County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,14,<,<,>50,<50,403
2012-2013,22,Clarke County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,2,5,3,7,10,20,50,30,70,430
2012-2013,22,Clarke County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,0,9,1,9,10,0,90,10,90,445
2012-2013,22,Clarke County,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,426
2012-2013,22,Clarke County,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2012-2013,202,Colonial Beach,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2012-2013,202,Colonial Beach,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2012-2013,202,Colonial Beach,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2012-2013,202,Colonial Beach,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,390
2012-2013,106,Colonial Heights City,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50,443
2012-2013,106,Colonial Heights City,Mathematics,Hispanic,Grade 4,SOL,Mathematics,1,8,2,9,11,9.09,72.73,18.18,81.82,453
2012-2013,106,Colonial Heights City,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,16,<,<,>50,<50,411
2012-2013,106,Colonial Heights City,Mathematics,Hispanic,Grade 6,SOL,Mathematics,0,11,0,11,11,0,100,0,100,436
2012-2013,106,Colonial Heights City,Mathematics,Hispanic,Grade 7,SOL,Mathematics,2,12,5,14,19,10.53,63.16,26.32,73.68,423
2012-2013,106,Colonial Heights City,Mathematics,Hispanic,Grade 8,SOL,Mathematics,0,7,4,7,11,0,63.64,36.36,63.64,405
2012-2013,107,Covington City,Mathematics,Hispanic,Grade 3,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2012-2013,107,Covington City,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,415
2012-2013,107,Covington City,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2012-2013,107,Covington City,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,397
2012-2013,107,Covington City,Mathematics,Hispanic,Grade 7,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50,371
2012-2013,107,Covington City,Mathematics,Hispanic,Grade 8,SOL,Mathematics,<,<,<,<,<,<,<,>50,<50, 
2012-2013,23,Craig County,Mathematics,Hispanic,Grade 4,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2012-2013,23,Craig County,Mathematics,Hispanic,Grade 5,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
2012-2013,23,Craig County,Mathematics,Hispanic,Grade 6,SOL,Mathematics,<,<,<,<,<,<,<,<50,>50, 
