test_year,division_name,level,rate,demographic
2010,Alexandria City,black,0.7459740043734325,Race
2010,Alleghany County,black,0.761865985630515,Race
2010,Amelia County,black,0.6924627971953572,Race
2010,Amherst County,black,0.7211052013675404,Race
2010,Appomattox County,black,0.8162658238725455,Race
2010,Arlington County,black,0.7271057158699903,Race
2010,Augusta County,black,0.781872868941578,Race
2010,Bath County,black,0.7151767783523804,Race
2010,Bedford County,black,0.6714029002815238,Race
2010,Bland County,black,0.7396568513075449,Race
2010,Botetourt County,black,0.773938116132072,Race
2010,Bristol City,black,0.7702779636361367,Race
2010,Brunswick County,black,0.7594314822862293,Race
2010,Buchanan County,black,0.7295905197457786,Race
2010,Buckingham County,black,0.8262848726124523,Race
2010,Buena Vista City,black,0.7144291996164845,Race
2010,Campbell County,black,0.6950760106611746,Race
2010,Caroline County,black,0.7672709507682243,Race
2010,Carroll County,black,0.7471440240940415,Race
2010,Charles City County,black,0.785674196543066,Race
2010,Charlotte County,black,0.8477587850553818,Race
2010,Charlottesville City,black,0.663028321110058,Race
2010,Chesapeake City,black,0.8444865349557359,Race
2010,Chesterfield County,black,0.8248730786761591,Race
2010,Clarke County,black,0.7211099714533002,Race
2010,Colonial Beach,black,0.7266355982132978,Race
2010,Colonial Heights City,black,0.7663969481388275,Race
2010,Covington City,black,0.7150854688471003,Race
2010,Craig County,black,0.719175455573322,Race
2010,Culpeper County,black,0.7472218214000509,Race
2010,Cumberland County,black,0.7789760084233308,Race
2010,Danville City,black,0.7989256097863845,Race
2010,Dickenson County,black,0.7457097615820375,Race
2010,Dinwiddie County,black,0.7763656449156465,Race
2010,Essex County,black,0.7994640884198804,Race
2010,Fairfax County,black,0.7957085255422034,Race
2010,Falls Church City,black,0.7996226217482973,Race
2010,Fauquier County,black,0.6897140417484126,Race
2010,Floyd County,black,0.7755748082677343,Race
2010,Fluvanna County,black,0.6654979178562034,Race
2010,Franklin City,black,0.7485907938175995,Race
2010,Franklin County,black,0.7873450623554528,Race
2010,Frederick County,black,0.7950180476636717,Race
2010,Fredericksburg City,black,0.6568482175296975,Race
2010,Galax City,black,0.7389456233548366,Race
2010,Giles County,black,0.7564535834005447,Race
2010,Gloucester County,black,0.76437221508936,Race
2010,Goochland County,black,0.8508435683927039,Race
2010,Grayson County,black,0.7182784935945571,Race
2010,Greene County,black,0.7814732400977134,Race
2010,Greensville County,black,0.8375401031051065,Race
2010,Halifax County,black,0.7799284089460927,Race
2010,Hampton City,black,0.7612709503515386,Race
2010,Hanover County,black,0.8265567886221122,Race
2010,Harrisonburg City,black,0.7635831490433644,Race
2010,Henrico County,black,0.7760132415422868,Race
2010,Henry County,black,0.800189461598939,Race
2010,Highland County,black,0.7819258008258013,Race
2010,Hopewell City,black,0.728718452069738,Race
2010,Isle of Wight County,black,0.817103980936954,Race
2010,King and Queen County,black,0.7909970207902043,Race
2010,King George County,black,0.7573421905096299,Race
2010,King William County,black,0.7485940682662724,Race
